method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,max_constraints_per_step,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,num_edge_constraints,num_corner_constraints,num_orientation_constraints,constraint_type_diversity,score
mutation_0bda79bf,9,1,0,24,2.67,5,4,4,1,0,14,8,2,3,
mutation_9a7fd4a3,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,
mutation_f66acbf0,7,1,0,22,3.14,5,2,2,1,0,11,7,4,3,
mutation_07209a06,9,1,0,22,2.44,4,4,4,1,0,12,7,3,3,
mutation_9b66b5cc,8,1,0,13,1.62,2,3,3,1,0,8,3,2,3,
mutation_dc4e3338,7,1,0,18,2.57,4,2,2,1,0,9,7,2,3,
mutation_9c0fff75,7,1,0,23,3.29,5,2,2,1,0,12,7,4,3,
mutation_7d9f053c,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,
mutation_3ebf2c7d,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_e68396b0,8,1,0,22,2.75,5,3,3,1,0,13,7,2,3,
mutation_81413cac,8,1,0,19,2.38,4,3,3,1,0,9,8,2,3,
mutation_f26805d1,8,1,0,19,2.38,4,3,3,1,0,11,6,2,3,
mutation_be7eaced,8,1,0,19,2.38,4,3,3,1,0,9,8,2,3,
mutation_4ffbde22,7,1,0,14,2.0,3,2,2,1,0,7,5,2,3,
mutation_d1ac5335,8,1,0,15,1.88,2,3,3,1,0,8,5,2,3,
mutation_c1e1878d,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_2264e402,7,1,0,22,3.14,5,2,2,1,0,12,7,3,3,
mutation_9fe52256,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,
mutation_983a65a5,8,1,0,18,2.25,5,3,3,1,0,9,7,2,3,
mutation_a6babd0d,7,1,0,22,3.14,5,2,2,1,0,13,7,2,3,
mutation_de5c639c,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_ca561a8c,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_a3d4ce5d,8,1,0,22,2.75,5,3,3,1,0,11,9,2,3,
mutation_0ddb8bca,8,1,0,20,2.5,5,3,3,1,0,10,8,2,3,
mutation_01792b10,8,1,0,19,2.38,5,2,2,1,0,9,6,4,3,
mutation_6bb03a6a,8,1,0,18,2.25,5,2,2,1,0,8,6,4,3,
mutation_0bb93762,7,1,0,24,3.43,5,2,2,1,0,14,8,2,3,
mutation_dd6b5279,8,1,0,20,2.5,5,3,3,1,0,9,4,7,3,
mutation_b32e7505,8,1,0,22,2.75,5,3,3,1,0,11,9,2,3,
mutation_97eae1e4,7,1,0,16,2.29,4,2,2,1,0,8,6,2,3,
mutation_0f054152,8,1,0,15,1.88,2,3,3,1,0,7,6,2,3,
mutation_aea75e03,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_b6f107bc,9,1,0,23,2.56,5,4,4,1,0,12,9,2,3,
mutation_d8ec9a17,7,1,0,22,3.14,5,2,2,1,0,10,7,5,3,
mutation_010c24d4,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_c607f8d3,9,1,0,19,2.11,4,4,4,1,0,9,8,2,3,
mutation_2377b512,7,1,0,15,2.14,4,2,2,1,0,8,5,2,3,
mutation_8c03ea37,8,1,0,20,2.5,5,3,3,1,0,9,7,4,3,
mutation_aa21f739,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_a38b5ae2,9,1,0,22,2.44,5,4,4,1,0,12,8,2,3,
mutation_ad578288,8,1,0,19,2.38,4,3,3,1,0,9,8,2,3,
mutation_504d68dd,7,1,0,19,2.71,5,2,2,1,0,10,7,2,3,
mutation_89201965,7,1,0,21,3.0,5,2,2,1,0,12,7,2,3,
mutation_9e721950,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_c1c23bed,7,1,0,18,2.57,4,2,2,1,0,10,6,2,3,
mutation_b7eb749c,8,1,0,24,3.0,5,3,3,1,0,11,7,6,3,
mutation_a8355059,8,1,0,19,2.38,5,3,3,1,0,10,7,2,3,
mutation_680bea36,8,1,0,23,2.88,5,3,3,1,0,12,7,4,3,
mutation_78e25781,7,1,0,16,2.29,4,2,2,1,0,8,6,2,3,
mutation_8ccec534,9,1,0,18,2.0,4,3,3,1,0,10,6,2,3,
mutation_7e1bf125,7,1,0,25,3.57,5,2,2,1,0,10,6,9,3,
mutation_c90cf47c,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_beb58734,9,1,0,20,2.22,5,4,4,1,0,9,7,4,3,
mutation_49d6227a,7,1,0,19,2.71,4,2,2,1,0,10,5,4,3,
mutation_11b27a1d,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_36dd8545,9,1,0,21,2.33,4,4,4,1,0,12,7,2,3,
mutation_7f011397,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_940ac8f9,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_44b650b0,8,1,0,23,2.88,5,3,3,1,0,12,9,2,3,
mutation_fa2f0249,8,1,0,20,2.5,4,3,3,1,0,12,6,2,3,
mutation_8061bde4,7,1,0,24,3.43,5,2,2,1,0,13,8,3,3,
mutation_3cfb114a,8,1,0,21,2.62,4,3,3,1,0,12,7,2,3,
mutation_5f180955,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_86c0ba16,8,1,0,18,2.25,4,3,3,1,0,10,6,2,3,
mutation_32217985,8,1,0,22,2.75,5,3,3,1,0,12,8,2,3,
mutation_859dfcb4,8,1,0,18,2.25,4,3,3,1,0,9,7,2,3,
mutation_9f94dad0,8,1,0,20,2.5,4,3,3,1,0,9,7,4,3,
mutation_11c7ef46,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_326b9a3b,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,
mutation_07d5bc0e,9,1,0,18,2.0,4,4,4,1,0,9,7,2,3,
mutation_5b037b63,8,1,0,19,2.38,4,2,2,1,0,8,5,6,3,
mutation_07ecb3d6,8,1,0,20,2.5,4,3,3,1,0,11,7,2,3,
mutation_3b519cac,8,1,0,20,2.5,4,3,3,1,0,7,11,2,3,
mutation_fdbe4409,8,1,0,21,2.62,5,3,3,1,0,12,7,2,3,
mutation_daf7964f,8,1,0,21,2.62,4,3,3,1,0,10,7,4,3,
mutation_aa8079e8,8,1,0,19,2.38,5,3,3,1,0,8,7,4,3,
mutation_02b47116,7,1,0,12,1.71,2,2,2,1,0,5,5,2,3,
mutation_2589bb5d,7,1,0,23,3.29,5,2,2,1,0,13,8,2,3,
mutation_c7862d6b,8,1,0,18,2.25,4,3,3,1,0,7,9,2,3,
